"","R","C1","C2","P1","P2"
"175",0.416120591803088,0.118582380070139,0.31864918597085,0.409392724861688,0.00506151053880281
"176",1.03360838860908,0.0813851503459764,0.442634448579098,0.320231514728144,0.0054834428324085
"177",1.00826463115647,0.0758720305930191,0.664460734029994,0.240601303418393,0.00655216580260947
"178",0.910697418996832,0.0839237971624208,0.979302164745828,0.181481038962026,0.00864025596845597
"179",0.74702939608011,0.102138676145682,1.38526352667381,0.141228887524777,0.012391038333655
"180",0.474788698601404,0.122064634032775,1.7805504096575,0.114969267977254,0.0188908130852957
"181",0.124029937047678,0.107794279477375,1.70503310297561,0.095096158033901,0.0294958758484339
"182",0.0334353338807225,0.0543727201337857,1.00056620789434,0.0718780624012739,0.0434714478896311
"183",0.128676713259007,0.0290161638702127,0.576555586454218,0.048935976048252,0.0561666211867371
"184",0.828562499518859,0.0343842693104619,0.590193736924315,0.0324258242374089,0.0673862878853904
"185",0.96254920204873,0.0622631308933547,0.816388346936004,0.0225343357897251,0.0855860337580824
"186",0.849067349063589,0.114201127577452,1.11193216750981,0.0172585704333832,0.117396004460612
"187",0.659960033614567,0.198777074917794,1.41888774621105,0.0152198386866885,0.171182124660079
"188",0.376991732589951,0.297893637446767,1.5580803367584,0.0157058996239802,0.258705297351289
"189",0.12216254039177,0.302437418232042,1.17456994970121,0.0176513830189317,0.385674247423213
"190",0.145816840887579,0.225266605002653,0.581777762272221,0.0185126305704229,0.512994527921998
"191",0.749822617403401,0.279309892670826,0.335681778788757,0.0187311200287888,0.577249738479553
"192",0.96065079024252,0.521200136767717,0.228502747179249,0.0226625222237326,0.585001897805392
"193",0.829443862158166,0.971169265222096,0.143532365876233,0.0351825649012083,0.541172671073582
"194",0.488919007377182,1.60641110255876,0.0831553027277053,0.0671492394152814,0.458663411970141
"195",0.0408655559886183,1.48295374370669,0.0337860397078386,0.13986291806133,0.358992601660896
"196",0.0123919307197231,0.622368920900759,0.00939712467663111,0.24470198462376,0.262483485228097
"197",0.169312253787976,0.226556496131369,0.0034724342803765,0.293258587802436,0.187067978370918
"198",1.06630707875911,0.185846559486932,0.00314776315223921,0.277442624130882,0.132639355099259
"199",1.13506742311491,0.20715964595267,0.00387216014597357,0.263697013255182,0.0941145934204796
"200",1.1252248833354,0.241337278730782,0.00509741881152332,0.262034825180388,0.0669082438755665
"201",1.11068234754049,0.285282641674538,0.00701072031201364,0.275673893173584,0.0477132916048492
"202",1.09403955588589,0.331490522627835,0.00992868847912453,0.307863548871258,0.0341854301862625
"203",1.07989573350316,0.363949154446937,0.0143379922663829,0.360703486396123,0.0246662028422356
"204",1.07605887321574,0.359376889091776,0.0209982725112198,0.43006385919909,0.0179845900589439
"205",1.08927391179177,0.302186191034651,0.0311402266199836,0.495515684575573,0.0133166521420978
"206",1.11517991970738,0.211067129897227,0.046777615840331,0.517181135196567,0.0100867116041014
"207",1.13732061506579,0.132980243456217,0.0710711752362664,0.469598603887028,0.00789739877631154
"208",1.14473760117019,0.090624992108799,0.108764436008392,0.37905563322776,0.00648088592826699
"209",1.13745486871028,0.0757742059521998,0.166891281077749,0.287619290163757,0.00566863378870018
"210",1.11622580380049,0.078655996283228,0.255744278817896,0.215404560093445,0.00537812091743379
"211",1.0776080771241,0.0968018341695207,0.389738199491863,0.165344534085261,0.00561611534822722
"212",1.01287642233439,0.133226271317718,0.587113438640083,0.134698700905406,0.00650228570361236
"213",0.905731085401586,0.193512590691848,0.864996680211804,0.120556030281194,0.00832145334864054
"214",0.726943651145684,0.277921527216649,1.21805221138925,0.121650173985542,0.0116115701130272
"215",0.429955676516134,0.352058502653101,1.5363742276444,0.137563685956704,0.0172495538937379
"216",0.0962731546899681,0.282146234328483,1.37692513988572,0.15861082796784,0.0260902305474508
"217",0.0426457970805798,0.122088241323227,0.795111484404638,0.150127127244564,0.036625237996825
"218",0.247414626911885,0.0629090083742999,0.518938444342776,0.114637570186145,0.0452170121527191
"219",0.926185886189051,0.076875981819908,0.624277854393955,0.0837746584566654,0.0541804426838593
"220",0.924410798108263,0.123860257389285,0.877238270384006,0.0659959394173459,0.0699524299339843
"221",0.776039734137864,0.201810042020834,1.19118018017451,0.0589096140172053,0.0975148670580654
"222",0.532373761773797,0.304684804500381,1.4774280681268,0.0610190654032742,0.14389055117636
"223",0.203198003385008,0.350646510633759,1.4365014079194,0.0706750431168172,0.217187511341795
"224",0.0703583504770799,0.233757932326876,0.855860037183342,0.0779211309773181,0.310278498615115
"225",0.277909097727655,0.157982734715011,0.449563442505291,0.0727327476803551,0.381355563549325
"226",0.953222778361174,0.221864700980234,0.366619796057742,0.0672998060953271,0.420629916047012
"227",0.987547512084947,0.384446739269556,0.324901119229499,0.073656049473018,0.449171851542992
"228",0.903979672383334,0.660576843697846,0.268099947813676,0.0998185433339758,0.462162600640363
"229",0.740787632919564,1.06343097153538,0.2022344646392,0.165236856638701,0.450586565396638
"230",0.462038663627481,1.4296037842993,0.134901871006363,0.314953845108926,0.409864685299225
"231",0.205308779866001,1.17820460068868,0.0717235046546021,0.617509376818794,0.342924049888976
"232",0.511841934080702,0.473014784825259,0.039061872020528,0.992708888504696,0.265717822499038
"233",1.12557278430825,0.0918373964067931,0.0362259285355598,1.00282559333469,0.200644889002834
"234",1.18309336257158,0.0157660940501559,0.0405446760317511,0.685387773181593,0.1518899096232
"235",1.18638860876982,0.00594472408780623,0.0494602628571481,0.428127364153391,0.116298161599095
"236",1.18392934584938,0.00427442569338322,0.0640952222866068,0.263634786139387,0.0907961656817119
"237",1.1788049149969,0.00464328561502055,0.0867240414286468,0.162080553685207,0.0729827997046261
"238",1.1705174156897,0.00650101892430008,0.120928063900535,0.0999877047791493,0.0611196880440302
"239",1.15756384546627,0.0106127166443703,0.172015303531316,0.0622373628587024,0.0540693119659135
"240",1.13735806445198,0.0189717974153058,0.247528404926357,0.0394567972418183,0.0512669722498183
"241",1.10559626058015,0.0356756830875505,0.357598041768716,0.0259202254919104,0.0527700631702389
"242",1.05500233822648,0.0686429321989697,0.514437774345823,0.0181869095035225,0.059429435593617
"243",0.972884041818825,0.132082941937202,0.728971192460785,0.0142858476939467,0.0732417644408844
"244",0.836133063244515,0.2474170017832,0.998739690867544,0.013296348409184,0.097931699685986
"245",0.601442484263468,0.428461423489319,1.26805065825256,0.0152288769996954,0.139589807516194
"246",0.2289504643538,0.579170487928524,1.29176794651314,0.0208188568720781,0.205368369184781
"247",0.0397939881739489,0.4129776993211,0.74163577629455,0.0284575012614625,0.286335193377434
"248",0.102236419563692,0.24111031081042,0.314215171668033,0.0318752211143208,0.332264352652586
"249",0.80116668798169,0.281177160519877,0.20515337873578,0.0325028021068619,0.325386239232375
"250",0.983625008530357,0.518833831493929,0.191584691558104,0.0393606868244142,0.305540992489454
"251",0.831838000900833,0.944706485617582,0.181306739057077,0.0607522975036761,0.283738188116111
"252",0.497473146549901,1.51354677148664,0.160535815780791,0.11435555362321,0.259438202977914
"253",0.0620642354730029,1.399882452036,0.0973317841349522,0.233796410808361,0.226404358795293
"254",0.0292511765976527,0.538553088557809,0.0364212867964763,0.396527721072688,0.178390189257365
"255",0.469322506384899,0.184449756769667,0.0197185221981736,0.440337333060942,0.131987700447113
"256",1.13596719561911,0.126862647214853,0.0228872862024935,0.385762617801003,0.0968374182127182
"257",1.1590283947299,0.10655926583904,0.03024966938521,0.315467706893352,0.0717792908678689
"258",1.1580375814687,0.105605365188244,0.0417872713923434,0.252365753250405,0.0541050916314096
"259",1.14989070537792,0.121933535973642,0.0594544696394144,0.205234340103214,0.0418057135524002
"260",1.13330469572328,0.158186632243486,0.0862044413806333,0.175939402411451,0.0334621797494316
"261",1.10469972711628,0.221168971498617,0.126260804633787,0.16482340031655,0.0281080676694714
"262",1.05815400244646,0.319647262141927,0.18525719822157,0.174245118101856,0.0251372843192066
"263",0.985976441528381,0.456663170322384,0.269725577037276,0.211620539804583,0.0242539279148141
"264",0.883048559224129,0.608863062020607,0.384872143375304,0.2927475098178,0.025459028722761
"265",0.762927663330774,0.69216604096818,0.530024034089219,0.441497593592539,0.0290681914193249
"266",0.69030526241619,0.571949727687527,0.700287052589064,0.662303456109155,0.0357888548054645
"267",0.740650473013334,0.263118785364548,0.918127150093346,0.829025707597589,0.0470916506611561
"268",0.773968630177286,0.0661862605835519,1.23046088882278,0.715574188875406,0.0661377009562738
"269",0.652194071908516,0.0198185590545112,1.60820209906665,0.484148020329415,0.0986015507813185
"270",0.40916275337448,0.00923429483494033,1.87729286805684,0.306178420132938,0.153167958304447
"271",0.15290433022899,0.00483509200799737,1.63668444018388,0.189725792247784,0.239134415341064
"272",0.123460426711185,0.00238280113532114,0.990112919952515,0.11630838742115,0.350096092296112
"273",0.604100018623856,0.00202126054475883,0.685698505369629,0.0709873308633374,0.459701704792737
"274",1.00606977908524,0.00320650784926382,0.625190859867855,0.0433914321704635,0.575816246469427
"275",1.0515212400182,0.00580322321616373,0.516880525649046,0.0266775922318376,0.698758884607
"276",1.09607108997401,0.0110940376122638,0.348581921272447,0.0165963238551042,0.788812285150223
"277",1.13937226896079,0.0220443966164814,0.185281655200012,0.0105720889864725,0.786847814097854
"278",1.16247215754589,0.0448950934737107,0.0871410808328425,0.00705846470357696,0.682844821285508
"279",1.16257754528499,0.0925408819691752,0.0450746111218517,0.00515178876378913,0.538747800051823
"280",1.14056603564507,0.191201479682043,0.0287151746499477,0.0043874132274854,0.406113936119823
"281",1.08480572359378,0.392098822346422,0.0224498879363752,0.00469881367664941,0.300365561617959
"282",0.95967530860381,0.784301742156353,0.0204783420113101,0.00661396463976845,0.220578543500012
"283",0.672511925792956,1.45541488136681,0.0201113745071802,0.0119437801636618,0.161694014011616
"284",0.102011752230839,1.86768605692666,0.016264314027214,0.0251621726903266,0.118238445272219
"285",0.00360931457165159,0.969193771306077,0.0069512839351907,0.0493839031192603,0.0851833043391937
"286",0.00840596950549726,0.430168172384877,0.00289868003372592,0.0738275346813902,0.0605797115943249
"287",0.185943338793253,0.224167708490991,0.00151661787025649,0.0813494037059931,0.042861474530183
"288",1.03959842493202,0.303650667573265,0.00177913112100443,0.0836020652138088,0.0302961351440294
"289",1.04323644379609,0.526758140704985,0.00257162904655192,0.10326784320158,0.0214396379741165
"290",0.916116856222508,0.884376926244348,0.00369771683903277,0.157881504116123,0.0152014009435981
"291",0.692756207082252,1.32873617507451,0.00508527148709626,0.287229841357654,0.0108058178715563
"292",0.390603213954782,1.4896300289751,0.00615560686092587,0.573461481849134,0.00770136333315768
"293",0.369956675694141,0.860417614425851,0.00627039323327065,1.07810196084506,0.00549466071813413
"294",1.04648466250976,0.15523176576167,0.00821660722812698,1.36786928697539,0.00392612167162382
"295",1.18991833262314,0.0104973668116532,0.0126636536269365,0.958759178441246,0.00282336160683935
"296",1.19478771422805,0.00198183262306089,0.0197377645646628,0.590041242140557,0.00205268807429517
"297",1.19286305267836,0.000947707888772487,0.0308059390371814,0.35930112625205,0.00151752462904669
"298",1.18909078032512,0.000809989009036091,0.0480976101242048,0.218462282550606,0.00115028051942095
"299",1.18301637360453,0.000985793845822026,0.0750699240378662,0.132842059660197,0.000904325737980174
"300",1.1734024846598,0.00148539632086785,0.117035147741513,0.0808625511233274,0.000748527145052238
"301",1.15820096492276,0.00254298653820525,0.18205343429166,0.0493394140876316,0.000663948210778577
"302",1.13409481389373,0.00468905973614418,0.282090953229013,0.0302522487048508,0.000642527079902718
"303",1.09566076719381,0.00899591797835778,0.434212896335078,0.0187304542071173,0.000687963012332356
"304",1.03384547479888,0.0175151475574885,0.660802324963035,0.0118196230084859,0.000819601666884215
